GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49,HD01_VD50,HD02_VD50,HD01_VD51,HD02_VD51,HD01_VD52,HD02_VD52,HD01_VD53,HD02_VD53,HD01_VD54,HD02_VD54,HD01_VD55,HD02_VD55,HD01_VD56,HD02_VD56,HD01_VD57,HD02_VD57
1400000US42003521500,42003521500,"Census Tract 5215, Allegheny County, Pennsylvania",2165,223,104,59,84,52,859,146,494,117,253,73,239,90,132,65,1680,209,89,52,51,44,699,139,410,113,182,62,145,62,104,57,209,87,9,16,21,23,50,35,62,42,17,19,31,32,19,30,119,72,0,10,12,19,100,60,7,13,0,10,0,10,0,10,16,19,6,12,0,10,0,10,10,14,0,10,0,10,0,10,10,16,0,10,0,10,10,16,0,10,0,10,0,10,0,10,131,63,0,10,0,10,0,10,5,8,54,33,63,55,9,14
1400000US42003522000,42003522000,"Census Tract 5220, Allegheny County, Pennsylvania",1381,162,32,31,116,76,592,102,329,107,123,59,144,91,45,30,1064,172,25,28,84,58,494,93,242,103,57,35,128,90,34,26,82,69,0,10,0,10,36,53,34,42,12,18,0,10,0,10,78,50,7,12,0,10,52,36,9,14,10,16,0,10,0,10,42,35,0,10,0,10,0,10,7,13,8,14,16,25,11,15,32,56,0,10,32,56,0,10,0,10,0,10,0,10,0,10,83,76,0,10,0,10,10,16,37,39,36,49,0,10,0,10
1400000US42003523100,42003523100,"Census Tract 5231, Allegheny County, Pennsylvania",1821,219,118,66,221,92,434,120,522,169,361,120,96,48,69,58,1205,213,30,39,165,80,267,96,278,120,331,119,65,39,69,58,140,67,27,28,12,21,38,36,20,25,20,22,23,20,0,10,384,178,18,29,32,28,118,90,203,120,5,9,8,14,0,10,43,47,43,47,0,10,0,10,0,10,0,10,0,10,0,10,11,12,0,10,6,10,0,10,0,10,5,7,0,10,0,10,38,39,0,10,6,10,11,18,21,33,0,10,0,10,0,10
1400000US42003523200,42003523200,"Census Tract 5232, Allegheny County, Pennsylvania",1827,252,93,64,179,79,750,152,449,133,178,83,114,56,64,32,1372,231,49,55,111,68,577,153,345,126,157,76,83,42,50,28,119,73,0,10,10,16,60,50,7,11,13,21,24,36,5,11,264,97,44,53,47,45,90,53,68,47,8,13,7,12,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,15,19,0,10,11,17,0,10,4,9,0,10,0,10,0,10,57,40,0,10,0,10,23,24,25,29,0,10,0,10,9,15
1400000US42003523300,42003523300,"Census Tract 5233, Allegheny County, Pennsylvania",1681,215,14,22,118,69,676,170,475,119,213,78,99,44,86,49,1221,171,14,22,87,53,485,137,344,114,126,71,99,44,66,46,230,131,0,10,10,16,108,78,88,62,13,24,0,10,11,17,129,68,0,10,0,10,46,45,0,10,74,52,0,10,9,13,23,27,0,10,8,14,1,2,14,16,0,10,0,10,0,10,25,29,0,10,13,21,0,10,12,19,0,10,0,10,0,10,53,41,0,10,0,10,36,32,17,25,0,10,0,10,0,10
1400000US42003523400,42003523400,"Census Tract 5234, Allegheny County, Pennsylvania",2505,193,25,35,243,115,873,138,602,133,359,127,273,81,130,75,1766,239,0,15,105,71,714,159,402,105,258,101,170,83,117,73,303,174,15,26,116,115,71,61,33,33,18,35,50,37,0,15,241,114,10,20,0,15,27,32,115,92,23,33,53,44,13,21,22,36,0,15,22,36,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,173,95,0,15,0,15,61,63,52,46,60,45,0,15,0,15
1400000US42003523501,42003523501,"Census Tract 5235.01, Allegheny County, Pennsylvania",2229,253,77,51,129,71,996,222,508,166,326,109,96,51,97,50,1589,244,17,28,66,53,669,176,414,148,274,98,66,42,83,48,393,138,16,25,57,53,204,113,72,54,19,29,11,19,14,16,67,50,0,10,0,10,12,20,12,20,33,33,10,17,0,10,30,29,30,29,0,10,0,10,0,10,0,10,0,10,0,10,63,54,14,23,0,10,49,52,0,10,0,10,0,10,0,10,87,87,0,10,6,13,62,80,10,15,0,10,9,15,0,10
1400000US42003523502,42003523502,"Census Tract 5235.02, Allegheny County, Pennsylvania",723,108,32,27,56,31,250,65,226,59,74,37,24,18,61,30,578,102,23,25,50,32,184,70,176,55,74,37,18,15,53,26,47,28,9,13,6,10,8,12,24,27,0,10,0,10,0,10,42,33,0,10,0,10,9,13,19,25,0,10,6,9,8,12,8,11,0,10,0,10,8,11,0,10,0,10,0,10,0,10,15,21,0,10,0,10,8,11,7,10,0,10,0,10,0,10,33,28,0,10,0,10,33,28,0,10,0,10,0,10,0,10
1400000US42003523600,42003523600,"Census Tract 5236, Allegheny County, Pennsylvania",2438,316,21,32,174,119,988,296,552,312,423,143,146,99,134,71,2120,383,0,10,174,119,920,284,400,275,384,143,120,89,122,68,61,60,0,10,0,10,0,10,28,33,14,26,7,13,12,19,66,62,0,10,0,10,0,10,51,56,15,27,0,10,0,10,43,47,21,32,0,10,0,10,21,37,0,10,1,3,0,10,55,55,0,10,0,10,0,10,37,49,0,10,18,30,0,10,93,81,0,10,0,10,68,76,15,24,10,17,0,10,0,10
1400000US42003523701,42003523701,"Census Tract 5237.01, Allegheny County, Pennsylvania",2187,214,94,62,157,71,822,152,419,102,279,87,263,77,153,59,1723,213,68,54,51,47,720,159,329,103,210,75,199,73,146,60,232,107,26,30,23,28,81,60,29,29,34,34,32,24,7,12,78,47,0,10,8,12,9,15,22,25,15,17,24,28,0,10,69,70,0,10,60,71,0,10,9,16,0,10,0,10,0,10,15,23,0,10,15,23,0,10,0,10,0,10,0,10,0,10,70,60,0,10,0,10,12,18,30,30,20,29,8,13,0,10
1400000US42003523702,42003523702,"Census Tract 5237.02, Allegheny County, Pennsylvania",2548,320,150,97,224,88,913,257,614,154,313,130,198,85,136,78,2201,295,37,33,224,88,842,244,535,156,269,124,172,82,122,72,150,119,24,38,0,15,40,48,43,46,28,32,15,23,0,15,115,79,48,61,0,15,31,48,36,34,0,15,0,15,0,15,55,48,41,42,0,15,0,15,0,15,0,15,0,15,14,23,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,27,36,0,15,0,15,0,15,0,15,16,25,11,22,0,15
1400000US42003523800,42003523800,"Census Tract 5238, Allegheny County, Pennsylvania",2485,226,60,60,127,90,1072,185,580,171,323,111,200,113,123,72,1898,224,22,35,88,65,810,201,477,166,253,109,200,113,48,40,159,123,0,10,0,10,94,102,29,35,0,10,0,10,36,56,272,136,0,10,39,58,121,111,55,51,18,30,0,10,39,33,38,42,38,42,0,10,0,10,0,10,0,10,0,10,0,10,19,31,0,10,0,10,0,10,19,31,0,10,0,10,0,10,99,68,0,10,0,10,47,49,0,10,52,45,0,10,0,10
1400000US42003524000,42003524000,"Census Tract 5240, Allegheny County, Pennsylvania",1201,137,49,35,173,65,453,97,374,76,82,35,24,21,46,26,954,146,42,34,100,65,383,97,297,73,76,33,24,21,32,22,112,52,0,10,7,13,46,27,48,35,0,10,0,10,11,14,48,38,0,10,36,32,0,10,9,10,0,10,0,10,3,5,53,46,7,12,30,34,8,14,8,11,0,10,0,10,0,10,28,23,0,10,0,10,16,19,12,13,0,10,0,10,0,10,6,9,0,10,0,10,0,10,0,10,6,9,0,10,0,10
1400000US42003525100,42003525100,"Census Tract 5251, Allegheny County, Pennsylvania",1183,105,35,26,40,33,426,79,357,77,111,47,127,56,87,39,944,93,18,19,31,31,368,79,267,73,81,38,92,45,87,39,69,42,0,10,0,10,39,34,15,16,9,13,6,10,0,10,43,33,0,10,0,10,9,15,25,23,0,10,9,15,0,10,47,49,17,22,0,10,0,10,27,45,3,6,0,10,0,10,9,13,0,10,9,13,0,10,0,10,0,10,0,10,0,10,71,42,0,10,0,10,10,12,23,30,18,19,20,20,0,10
1400000US42003525200,42003525200,"Census Tract 5252, Allegheny County, Pennsylvania",869,120,14,17,99,44,335,92,205,57,127,49,43,27,46,42,694,130,8,11,96,44,267,107,162,49,92,42,31,21,38,39,17,16,0,10,0,10,0,10,6,10,7,10,4,6,0,10,37,33,6,12,0,10,9,14,14,17,0,10,0,10,8,13,48,34,0,10,3,7,22,26,8,12,15,17,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,73,44,0,10,0,10,37,29,15,16,13,20,8,12,0,10
1400000US42003525300,42003525300,"Census Tract 5253, Allegheny County, Pennsylvania",1037,120,24,17,57,30,440,83,217,57,122,45,88,39,89,38,853,108,17,15,48,23,373,72,170,50,103,39,64,34,78,33,67,31,0,10,9,13,34,24,5,8,8,10,11,14,0,10,24,20,0,10,0,10,8,12,9,12,0,10,7,9,0,10,57,37,7,11,0,10,19,27,17,16,3,5,0,10,11,17,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,36,24,0,10,0,10,6,10,16,15,8,12,6,9,0,10
1400000US42003526101,42003526101,"Census Tract 5261.01, Allegheny County, Pennsylvania",3639,262,84,53,216,86,1446,208,1023,177,484,132,229,112,157,90,3085,265,45,43,196,76,1185,179,879,172,425,127,216,112,139,85,256,156,39,31,19,30,101,79,81,81,16,25,0,15,0,15,144,79,0,15,0,15,129,72,15,24,0,15,0,15,0,15,16,23,0,15,1,3,1,3,14,23,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,0,15,138,82,0,15,0,15,30,32,34,39,43,45,13,22,18,27
1400000US42003526102,42003526102,"Census Tract 5261.02, Allegheny County, Pennsylvania",1032,127,34,22,128,57,341,101,257,71,123,42,101,45,48,25,912,121,26,21,128,57,273,82,235,67,107,39,95,43,48,25,53,32,8,12,0,10,20,22,9,12,10,14,6,9,0,10,17,19,0,10,0,10,17,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,50,34,0,10,0,10,31,31,13,14,6,9,0,10,0,10
1400000US42003526201,42003526201,"Census Tract 5262.01, Allegheny County, Pennsylvania",1892,165,117,53,160,61,630,116,490,107,208,78,219,76,68,46,1615,182,117,53,111,55,538,118,432,110,180,70,178,72,59,41,194,91,0,10,30,27,59,39,41,35,21,23,34,26,9,14,52,32,0,10,12,18,33,26,7,12,0,10,0,10,0,10,7,11,0,10,7,11,0,10,0,10,0,10,0,10,0,10,17,19,0,10,0,10,0,10,10,16,0,10,7,11,0,10,7,12,0,10,0,10,0,10,0,10,7,12,0,10,0,10
1400000US42003526202,42003526202,"Census Tract 5262.02, Allegheny County, Pennsylvania",2380,240,69,59,204,108,950,151,686,184,165,83,115,67,191,97,2162,232,54,53,165,100,904,156,627,178,129,69,115,67,168,94,40,35,15,23,0,10,6,9,9,15,0,10,0,10,10,17,142,89,0,10,39,45,40,39,50,53,0,10,0,10,13,21,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,36,45,0,10,0,10,0,10,0,10,36,45,0,10,0,10
1400000US42003526301,42003526301,"Census Tract 5263.01, Allegheny County, Pennsylvania",2275,179,115,63,167,60,805,101,519,124,225,74,217,74,227,65,1853,168,71,48,124,57,699,113,403,104,164,63,198,71,194,59,192,77,13,20,37,31,62,48,38,36,35,27,0,10,7,11,114,54,0,10,0,10,22,22,47,54,26,23,19,21,0,10,14,22,14,22,0,10,0,10,0,10,0,10,0,10,0,10,36,31,17,25,6,9,13,19,0,10,0,10,0,10,0,10,66,50,0,10,0,10,9,15,31,40,0,10,0,10,26,28
1400000US42003526302,42003526302,"Census Tract 5263.02, Allegheny County, Pennsylvania",2597,290,81,51,255,114,1010,215,695,140,217,114,186,96,153,86,2050,296,68,45,225,108,782,186,521,144,175,98,140,70,139,76,241,129,0,15,7,14,119,99,75,68,29,47,11,17,0,15,129,69,0,15,11,18,81,57,37,39,0,15,0,15,0,15,56,44,13,20,0,15,0,15,16,24,13,20,0,15,14,24,12,20,0,15,12,20,0,15,0,15,0,15,0,15,0,15,109,77,0,15,0,15,28,33,46,52,0,15,35,55,0,15
1400000US42003550900,42003550900,"Census Tract 5509, Allegheny County, Pennsylvania",588,116,6,9,107,52,241,73,117,63,67,35,50,33,0,10,302,97,0,10,24,23,142,58,67,44,28,23,41,31,0,10,48,34,0,10,0,10,20,31,16,19,12,18,0,10,0,10,155,73,6,9,77,42,32,42,13,20,27,27,0,10,0,10,26,21,0,10,6,9,6,9,5,9,0,10,9,13,0,10,32,37,0,10,0,10,16,24,16,26,0,10,0,10,0,10,25,31,0,10,0,10,25,31,0,10,0,10,0,10,0,10
1400000US42003551200,42003551200,"Census Tract 5512, Allegheny County, Pennsylvania",1289,195,37,37,164,82,427,87,323,126,192,83,68,36,78,51,1041,174,37,37,131,86,363,95,248,94,152,80,60,34,50,33,46,33,0,10,8,14,9,15,8,13,21,23,0,10,0,10,134,78,0,10,25,24,55,45,10,14,8,16,8,12,28,44,30,26,0,10,0,10,0,10,19,20,11,18,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,38,53,0,10,0,10,0,10,38,53,0,10,0,10,0,10
1400000US42003551300,42003551300,"Census Tract 5513, Allegheny County, Pennsylvania",1381,148,22,25,71,41,568,145,285,83,266,80,112,76,57,36,1166,149,22,25,71,41,474,136,220,73,228,75,94,74,57,36,118,59,0,10,0,10,52,53,42,35,15,18,9,14,0,10,16,17,0,10,0,10,16,17,0,10,0,10,0,10,0,10,1,2,0,10,0,10,1,2,0,10,0,10,0,10,0,10,43,42,0,10,0,10,25,38,0,10,9,14,9,14,0,10,37,30,0,10,0,10,0,10,23,26,14,16,0,10,0,10
1400000US42003551900,42003551900,"Census Tract 5519, Allegheny County, Pennsylvania",527,115,21,27,170,98,160,83,103,50,33,25,33,33,7,10,297,98,5,8,58,49,126,74,55,42,28,25,21,29,4,7,29,27,0,10,20,24,0,10,3,5,0,10,6,11,0,10,114,79,0,10,60,66,19,31,32,33,0,10,0,10,3,6,74,48,16,26,32,32,15,22,0,10,5,8,6,9,0,10,13,19,0,10,0,10,0,10,13,19,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003552000,42003552000,"Census Tract 5520, Allegheny County, Pennsylvania",1007,161,0,10,76,74,559,124,113,59,108,60,97,44,54,39,692,136,0,10,32,37,441,108,71,49,46,35,59,38,43,35,157,67,0,10,24,39,43,35,33,30,36,45,21,19,0,10,78,42,0,10,10,15,27,29,9,15,15,17,17,23,0,10,52,41,0,10,10,16,31,35,0,10,0,10,0,10,11,17,17,28,0,10,0,10,17,28,0,10,0,10,0,10,0,10,11,18,0,10,0,10,0,10,0,10,11,18,0,10,0,10
1400000US42003552100,42003552100,"Census Tract 5521, Allegheny County, Pennsylvania",201,81,5,9,6,9,93,50,51,50,33,29,0,10,13,14,81,53,0,10,0,10,24,22,44,48,6,10,0,10,7,10,32,36,0,10,0,10,17,28,1,4,14,21,0,10,0,10,82,60,5,9,6,9,52,51,6,12,13,14,0,10,0,10,6,9,0,10,0,10,0,10,0,10,0,10,0,10,6,9,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003552200,42003552200,"Census Tract 5522, Allegheny County, Pennsylvania",477,102,5,8,71,43,190,67,112,51,58,36,13,14,28,36,270,94,0,10,14,14,137,75,55,29,30,18,6,9,28,36,85,48,0,10,14,15,32,24,18,19,21,24,0,10,0,10,28,29,0,10,0,10,8,12,13,20,7,10,0,10,0,10,74,54,5,8,43,45,0,10,26,31,0,10,0,10,0,10,7,10,0,10,0,10,0,10,0,10,0,10,7,10,0,10,13,21,0,10,0,10,13,21,0,10,0,10,0,10,0,10
1400000US42003552300,42003552300,"Census Tract 5523, Allegheny County, Pennsylvania",681,145,9,9,65,53,200,78,229,72,51,38,72,55,55,42,371,102,5,6,39,41,110,51,145,57,24,21,29,22,19,21,80,60,4,6,0,10,8,14,17,20,0,10,42,50,9,13,177,86,0,10,26,29,62,45,41,37,22,32,0,10,26,32,16,19,0,10,0,10,2,5,14,18,0,10,0,10,0,10,31,27,0,10,0,10,18,19,12,20,0,10,0,10,1,3,6,7,0,10,0,10,0,10,0,10,5,8,1,3,0,10
1400000US42003552400,42003552400,"Census Tract 5524, Allegheny County, Pennsylvania",1336,307,12,20,200,133,476,178,344,115,91,51,96,59,117,60,964,251,12,20,180,132,316,149,227,87,77,46,81,57,71,45,174,85,0,10,7,11,90,73,37,25,14,22,15,18,11,16,63,78,0,10,0,10,30,42,33,38,0,10,0,10,0,10,117,77,0,10,13,21,40,48,38,55,0,10,0,10,26,38,7,10,0,10,0,10,0,10,7,10,0,10,0,10,0,10,11,16,0,10,0,10,0,10,2,3,0,10,0,10,9,15
1400000US42003560400,42003560400,"Census Tract 5604, Allegheny County, Pennsylvania",878,131,0,10,161,98,333,108,225,91,47,52,72,52,40,29,305,80,0,10,24,30,105,56,142,77,0,10,18,18,16,18,37,28,0,10,10,14,0,10,3,8,6,9,11,17,7,11,309,108,0,10,26,27,167,77,23,23,41,56,43,41,9,13,100,53,0,10,17,28,36,41,39,43,0,10,0,10,8,13,82,58,0,10,64,55,10,14,8,12,0,10,0,10,0,10,45,38,0,10,20,32,15,17,10,15,0,10,0,10,0,10
1400000US42003560500,42003560500,"Census Tract 5605, Allegheny County, Pennsylvania",1629,161,12,15,92,87,979,154,229,81,131,44,153,57,33,23,1001,156,0,10,59,54,542,138,155,59,99,41,130,57,16,16,133,60,0,10,0,10,100,53,25,37,0,10,0,10,8,14,405,103,5,9,33,43,302,96,30,29,22,24,13,19,0,10,17,20,7,12,0,10,0,10,0,10,0,10,10,15,0,10,10,16,0,10,0,10,10,16,0,10,0,10,0,10,0,10,63,45,0,10,0,10,25,28,19,24,10,15,0,10,9,15
1400000US42003560600,42003560600,"Census Tract 5606, Allegheny County, Pennsylvania",298,151,0,10,4,6,152,115,50,36,12,11,51,29,29,57,105,89,0,10,0,10,64,67,10,10,8,9,10,10,13,28,12,14,0,10,0,10,8,12,4,6,0,10,0,10,0,10,120,57,0,10,4,6,67,55,16,26,4,6,25,21,4,5,23,36,0,10,0,10,0,10,0,10,0,10,11,19,12,29,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,38,25,0,10,0,10,13,15,20,18,0,10,5,7,0,10
1400000US42003561000,42003561000,"Census Tract 5610, Allegheny County, Pennsylvania",661,115,11,19,61,36,312,93,138,51,40,32,26,20,73,30,326,74,0,10,24,31,112,49,100,48,24,26,12,16,54,29,87,66,0,10,5,7,53,58,10,20,0,10,6,9,13,21,152,60,11,19,10,14,91,52,16,20,10,11,8,11,6,10,54,41,0,10,22,23,23,22,9,14,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,42,44,0,10,0,10,33,42,3,5,6,9,0,10,0,10
1400000US42003561100,42003561100,"Census Tract 5611, Allegheny County, Pennsylvania",223,77,0,10,18,21,111,61,8,9,38,26,43,25,5,7,61,37,0,10,0,10,14,20,3,5,16,14,28,23,0,10,30,25,0,10,4,6,10,10,2,5,0,10,9,12,5,7,130,56,0,10,12,20,87,54,3,6,22,16,6,9,0,10,2,3,0,10,2,3,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003561200,42003561200,"Census Tract 5612, Allegheny County, Pennsylvania",408,111,10,11,16,25,222,80,76,51,15,18,27,23,42,31,191,72,10,11,0,10,72,40,29,26,15,18,27,23,38,31,5,6,0,10,0,10,5,6,0,10,0,10,0,10,0,10,153,67,0,10,0,10,102,56,47,44,0,10,0,10,4,7,59,47,0,10,16,25,43,41,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003561400,42003561400,"Census Tract 5614, Allegheny County, Pennsylvania",1778,271,91,75,189,105,731,204,399,156,132,94,141,85,95,60,1098,215,15,27,140,101,543,174,205,98,95,80,35,39,65,48,40,39,0,10,0,10,28,36,0,10,0,10,0,10,12,21,421,169,76,73,49,49,55,42,144,109,37,46,60,62,0,10,13,22,0,10,0,10,0,10,0,10,0,10,13,22,0,10,33,52,0,10,0,10,0,10,0,10,0,10,33,52,0,10,173,106,0,10,0,10,105,96,50,45,0,10,0,10,18,31
1400000US42003561500,42003561500,"Census Tract 5615, Allegheny County, Pennsylvania",1444,201,45,37,127,82,537,176,305,103,161,73,152,74,117,40,835,158,0,10,18,20,376,138,156,75,116,57,97,47,72,32,131,68,11,18,24,28,55,52,26,32,4,7,0,10,11,16,391,123,24,28,85,77,106,66,92,44,41,45,37,31,6,11,23,30,0,10,0,10,0,10,13,25,0,10,10,16,0,10,10,15,10,15,0,10,0,10,0,10,0,10,0,10,0,10,54,35,0,10,0,10,0,10,18,21,0,10,8,14,28,26
1400000US42003561600,42003561600,"Census Tract 5616, Allegheny County, Pennsylvania",1016,146,64,42,111,50,416,99,210,74,118,61,83,50,14,16,567,106,14,16,54,38,240,84,119,57,79,47,47,44,14,16,155,62,11,15,20,21,61,41,44,36,8,12,11,13,0,10,146,69,0,10,37,30,71,53,6,10,7,13,25,27,0,10,29,30,0,10,0,10,7,16,22,25,0,10,0,10,0,10,89,66,39,42,0,10,17,17,19,27,14,21,0,10,0,10,30,35,0,10,0,10,20,31,0,10,10,15,0,10,0,10
1400000US42003561700,42003561700,"Census Tract 5617, Allegheny County, Pennsylvania",379,70,9,9,26,23,173,62,70,30,33,19,54,29,14,15,216,64,0,10,10,15,85,48,48,24,24,18,39,25,10,14,43,24,0,10,0,10,11,15,18,16,9,9,5,7,0,10,114,47,9,9,14,16,77,52,0,10,0,10,10,17,4,7,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,4,5,0,10,0,10,0,10,4,5,0,10,0,10,0,10,2,4,0,10,2,4,0,10,0,10,0,10,0,10,0,10
1400000US42003561900,42003561900,"Census Tract 5619, Allegheny County, Pennsylvania",889,243,9,10,51,37,382,159,220,103,80,49,82,54,65,51,587,167,0,10,31,28,260,112,163,94,52,31,59,46,22,21,96,54,0,10,0,10,28,26,29,26,16,26,11,16,12,13,100,52,3,5,20,21,25,24,28,25,12,19,12,16,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10,106,122,6,9,0,10,69,78,0,10,0,10,0,10,31,48,0,10,0,10,0,10,0,10,0,10,0,10,0,10,0,10
1400000US42003562000,42003562000,"Census Tract 5620, Allegheny County, Pennsylvania",1481,249,123,76,376,135,683,201,77,58,32,28,28,28,162,80,447,120,0,10,97,66,189,76,29,31,0,10,13,18,119,72,32,37,0,10,21,32,0,10,0,10,0,10,0,10,11,18,298,147,5,9,97,51,136,136,16,26,14,17,0,10,30,36,663,177,118,75,161,91,343,129,21,23,18,22,0,10,2,5,11,17,0,10,0,10,0,10,11,17,0,10,0,10,0,10,30,35,0,10,0,10,15,25,0,10,0,10,15,22,0,10
1400000US42003562300,42003562300,"Census Tract 5623, Allegheny County, Pennsylvania",937,178,53,36,63,42,301,110,257,98,89,54,24,19,150,103,509,137,17,20,29,31,198,98,123,75,53,38,12,17,77,51,158,74,10,16,10,17,80,60,27,31,9,15,0,10,22,25,195,73,17,26,24,27,23,29,53,42,27,27,12,19,39,55,54,56,9,14,0,10,0,10,45,54,0,10,0,10,0,10,9,15,0,10,0,10,0,10,9,15,0,10,0,10,0,10,12,19,0,10,0,10,0,10,0,10,0,10,0,10,12,19
1400000US42003562400,42003562400,"Census Tract 5624, Allegheny County, Pennsylvania",1336,203,92,75,111,64,531,159,346,100,152,80,45,38,59,39,642,136,22,25,22,25,260,84,189,86,80,57,31,32,38,28,217,97,0,10,9,16,131,79,18,18,40,36,6,12,13,21,392,165,70,75,40,39,133,94,131,88,10,15,0,10,8,14,34,42,0,10,26,39,0,10,8,13,0,10,0,10,0,10,37,41,0,10,0,10,7,24,0,10,22,30,8,13,0,10,14,21,0,10,14,21,0,10,0,10,0,10,0,10,0,10
1400000US42003562500,42003562500,"Census Tract 5625, Allegheny County, Pennsylvania",1164,159,80,59,18,18,494,144,322,87,152,62,67,43,31,21,758,166,0,10,8,13,336,146,240,81,124,61,20,18,30,21,224,112,25,39,5,9,124,89,10,12,23,23,37,40,0,10,129,54,55,44,5,8,18,24,41,30,0,10,10,15,0,10,10,13,0,10,0,10,9,13,0,10,0,10,0,10,1,3,7,10,0,10,0,10,0,10,7,10,0,10,0,10,0,10,36,28,0,10,0,10,7,11,24,22,5,9,0,10,0,10
1400000US42003562600,42003562600,"Census Tract 5626, Allegheny County, Pennsylvania",1173,167,100,53,168,102,477,108,264,73,41,30,80,52,43,26,766,167,69,62,112,79,343,115,153,67,28,21,40,28,21,20,173,90,0,10,44,57,31,34,46,35,5,8,34,43,13,13,158,87,31,40,12,21,80,56,24,23,5,9,6,12,0,10,37,29,0,10,0,10,23,26,11,16,3,8,0,10,0,10,17,21,0,10,0,10,0,10,17,21,0,10,0,10,0,10,22,18,0,10,0,10,0,10,13,12,0,10,0,10,9,13
1400000US42003562700,42003562700,"Census Tract 5627, Allegheny County, Pennsylvania",790,159,5,8,173,91,402,106,49,27,104,56,23,22,34,24,278,86,5,8,49,34,117,55,15,11,50,43,12,13,30,23,67,53,0,10,5,9,44,45,7,10,0,10,11,17,0,10,103,58,0,10,33,35,70,48,0,10,0,10,0,10,0,10,309,96,0,10,68,48,165,61,22,17,54,45,0,10,0,10,10,11,0,10,6,9,0,10,0,10,0,10,0,10,4,7,23,22,0,10,12,18,6,9,5,7,0,10,0,10,0,10
1400000US42003562800,42003562800,"Census Tract 5628, Allegheny County, Pennsylvania",876,112,11,13,55,34,530,100,143,42,84,32,43,30,10,16,558,92,6,9,30,22,329,80,105,36,65,31,19,14,4,6,114,53,0,10,6,7,50,30,38,25,0,10,20,20,0,10,131,52,5,10,19,22,95,52,0,10,9,12,3,5,0,10,14,18,0,10,0,10,4,6,0,10,10,16,0,10,0,10,16,25,0,10,0,10,16,25,0,10,0,10,0,10,0,10,43,46,0,10,0,10,36,35,0,10,0,10,1,22,6,15
